=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@bcf0cb5,2,SingletonList@77585ffc
==========================================>0.38 % |  62 ms | ReceiptAmountErrorInvLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.06 % |  10 ms | ExpenseReportInvoiceService.getExpenseReportInvoices:SingletonList@6b199f81
========================================================>0.06 % |  10 ms | ExpenseReportInvoiceMapper.findByExpenseReportOIDIn:SingletonList@6b199f81
=================================================>0.11 % |  18 ms | InvoiceServiceImpl.getSimpleByInvoiceOIDs:ArrayList@4d04dedd
========================================================>0.11 % |  18 ms | ExpenseMapper.getSimpleByInvoiceOIDs:ArrayList@4d04dedd
=================================================>0.07 % |  11 ms | ReceiptLineInvRelServiceImpl.getRelByInvoiceOIDs:SingletonList@aba28d5
========================================================>0.06 % |  10 ms | ReceiptLineInvMappingMapper.selectRelByInvoiceOID:SingletonList@aba28d5
=================================================>0.07 % |  11 ms | ReceiptLineInvRelServiceImpl.getRelByInvoiceOIDs:SingletonList@4a65f586
========================================================>0.07 % |  11 ms | ReceiptLineInvMappingMapper.selectRelByInvoiceOID:SingletonList@4a65f586
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.getEntityLabels:ArrayList@20dda7b4,ArrayList@6f0ec16c,LabelCategory@4bed2867,EntityLabelSearchContext@521bd94c
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectEntityLabel:ArrayList@20dda7b4,9,ArrayList@6a667b35
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@77111ec3,LabelType@7d3f6b09,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@77111ec3,1,SingletonList@7dd4cbd3
==========================================>0.07 % |  12 ms | ReceiptAmountErrorERLLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@3c9ba77c,EntityLabelSearchContext@3c11d7d6
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@22650958
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@391b0afe,LabelType@bc7f05e,LabelCategory@1281230a
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@391b0afe,1,SingletonList@5f5fee1c
==========================================>0.08 % |  13 ms | ReceiptAbnormalStatusRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  12 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@6d018f0,EntityLabelSearchContext@169cb959
========================================================>0.07 % |  12 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@3b827808
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@4c855eff,LabelType@c363816,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@4c855eff,1,SingletonList@69e28bd7
==========================================>0.07 % |  11 ms | PersonalInvoiceTagRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@568eeb22,EntityLabelSearchContext@595eea7d
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@4b8084fb
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@5a26d846,LabelType@c93202f,LabelCategory@1281230a
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@5a26d846,1,SingletonList@455a9944
==========================================>0.07 % |  11 ms | PayeeNoVerifyNotPassERLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.06 % |  10 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@2af138ba,EntityLabelSearchContext@12488e57
========================================================>0.06 % |  10 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@74ff2c51
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@4f72f5b1,LabelType@63187cbc,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@4f72f5b1,1,SingletonList@65153387
==========================================>0.07 % |  11 ms | OverdueERLLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@1985198b,EntityLabelSearchContext@5c96174d
========================================================>0.06 % |  10 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@4bc06e74
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@73580a47,LabelType@d35bda3,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@73580a47,1,SingletonList@1af50426
==========================================>0.07 % |  12 ms | OthersReceiptERLLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  12 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@343ae00c,EntityLabelSearchContext@695d5a74
========================================================>0.07 % |  12 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@47084e42
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@24792110,LabelType@47b21f3d,LabelCategory@1281230a
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@24792110,1,SingletonList@469eb7e3
==========================================>0.07 % |  11 ms | NonEmployeesRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.06 % |  10 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@4c09717f,EntityLabelSearchContext@8a04cf2
========================================================>0.06 % |  10 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@3d8d9d7f
==========================================>0.07 % |  11 ms | MxgVerifyFailLabelCalImpl.isDelete:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:SingletonList@1b6b1f80,LabelType@1bd1e692,LabelCategory@1281230a
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:SingletonList@1b6b1f80,1,SingletonList@7600a2b3
==========================================>0.32 % |  52 ms | MxgVerifyFailLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.12 % |  19 ms | InvoiceServiceImpl.getSimpleByInvoiceOIDs:ArrayList@2bb807c4
========================================================>0.12 % |  19 ms | ExpenseMapper.getSimpleByInvoiceOIDs:ArrayList@2bb807c4
=================================================>0.07 % |  11 ms | ReceiptLineInvRelServiceImpl.getReceiptIdsByInvoiceIds:ArrayList@953667c
========================================================>0.07 % |  11 ms | ReceiptLineInvMappingMapper.getReceiptIdsByInvoiceIds:ArrayList@953667c
=================================================>0.07 % |  12 ms | EntityLabelServiceImpl.selectEntityLabels:ArrayList@1bdf1857,LabelCategory@3607a8df,EntityLabelSearchContext@204f0d36
========================================================>0.07 % |  12 ms | EntityLabelMapper.selectEntityLabels:ArrayList@1bdf1857,3
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@646719af,LabelType@21e4461b,LabelCategory@1281230a
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@646719af,1,SingletonList@2346b658
==========================================>0.07 % |  12 ms | ModifyReceiptRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@480ce367,EntityLabelSearchContext@360e89aa
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@6507cff4
==========================================>0.48 % |  78 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@bcf0cb5,LabelType@597bde7c,LabelCategory@3fb0b9ef
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@bcf0cb5,2,SingletonList@5296db7b
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectByIds:ArrayList@1b44e196,2
=================================================>0.12 % |  19 ms | EntityLabelMapper.deleteEntityLabelByIds:ArrayList@1b44e196,2
=================================================>0.11 % |  18 ms | EntityLabelMapper.deleteI18nToast:ArrayList@1b44e196
==========================================>0.51 % |  84 ms | MisMatchedInvLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.12 % |  20 ms | ReportService.selectById:31548662
========================================================>0.12 % |  20 ms | ReportBaseService.selectExpenseReportByCommand:ExpenseReportCommonSearchCommand@10d734e6
===============================================================>0.12 % |  20 ms | ExpenseReportMPMapper.selectExpenseReportByCommand:ExpenseReportCommonSearchCommand@12b5c36e
=================================================>0.07 % |  11 ms | ExpenseReportInvoiceService.getExpenseReportInvoices:SingletonList@261bcb38
========================================================>0.07 % |  11 ms | ExpenseReportInvoiceMapper.findByExpenseReportOIDIn:SingletonList@261bcb38
=================================================>0.11 % |  18 ms | InvoiceServiceImpl.getSimpleByInvoiceOIDs:ArrayList@11c1b74
========================================================>0.11 % |  18 ms | ExpenseMapper.getSimpleByInvoiceOIDs:ArrayList@11c1b74
=================================================>0.07 % |  12 ms | ReceiptLineInvRelServiceImpl.getRelByInvoiceOIDs:SingletonList@3137592e
========================================================>0.07 % |  12 ms | ReceiptLineInvMappingMapper.selectRelByInvoiceOID:SingletonList@3137592e
=================================================>0.07 % |  12 ms | ReceiptLineInvRelServiceImpl.getRelByInvoiceOIDs:SingletonList@630557d0
========================================================>0.07 % |  12 ms | ReceiptLineInvMappingMapper.selectRelByInvoiceOID:SingletonList@630557d0
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.getEntityLabels:ArrayList@57cdbf53,ArrayList@22af3370,LabelCategory@4bed2867,EntityLabelSearchContext@d1e278c
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectEntityLabel:ArrayList@57cdbf53,9,ArrayList@73627639
==========================================>0.18 % |  30 ms | EntityLabelServiceImpl.addEntityLabels:1946060584743256066,ArrayList@2952915b,LabelCategory@3fb0b9ef,false,1798976097732612098
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectEntityLabelIds:SingletonList@1998a1a0,2,ArrayList@3b86840e,null
=================================================>0.12 % |  19 ms | EntityLabelMapper.addEntityLabels:ArrayList@2e62025d,2
==========================================>0.31 % |  50 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@394e7268,LabelType@597bde7c,LabelCategory@1281230a
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@394e7268,1,SingletonList@2c3734a1
=================================================>0.11 % |  18 ms | EntityLabelMapper.deleteEntityLabelByIds:ArrayList@46172f70,1
=================================================>0.13 % |  21 ms | EntityLabelMapper.deleteI18nToast:ArrayList@46172f70
==========================================>0.19 % |  31 ms | MisMatchedInvRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.12 % |  19 ms | ReportService.selectById:31548662
========================================================>0.12 % |  19 ms | ReportBaseService.selectExpenseReportByCommand:ExpenseReportCommonSearchCommand@3263148e
===============================================================>0.11 % |  18 ms | ExpenseReportMPMapper.selectExpenseReportByCommand:ExpenseReportCommonSearchCommand@1f67c0c7
=================================================>0.07 % |  12 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@3f21961b,EntityLabelSearchContext@29f9acd3
========================================================>0.07 % |  12 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@78a6218d
==========================================>0.18 % |  29 ms | EntityLabelServiceImpl.addEntityLabels:31548662,ArrayList@37864168,LabelCategory@1281230a,false,1798976097732612098
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectEntityLabelIds:SingletonList@1e2a7828,1,ArrayList@2a4a8971,null
=================================================>0.11 % |  18 ms | EntityLabelMapper.addEntityLabels:ArrayList@77d1cd2,1
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@7071541f,LabelType@1c161ac1,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@7071541f,1,SingletonList@6fdd6584
==========================================>4.15 % |  680 ms | MaybePaidByCompanyERLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>4.08 % |  668 ms | ReportService.selectById:31548662
========================================================>4.08 % |  668 ms | ReportBaseService.selectExpenseReportByCommand:ExpenseReportCommonSearchCommand@6a94041e
===============================================================>4.08 % |  668 ms | ExpenseReportMPMapper.selectExpenseReportByCommand:ExpenseReportCommonSearchCommand@735b9d20
=================================================>0.07 % |  12 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@6a9f570c,EntityLabelSearchContext@6e079af1
========================================================>0.07 % |  12 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@520407d9
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@79f5f7f3,LabelType@5a96163a,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@79f5f7f3,1,SingletonList@5453c44
==========================================>0.08 % |  13 ms | MaybeNonOriginalReceiptERLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  12 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@1225c1c4,EntityLabelSearchContext@44334b0e
========================================================>0.07 % |  12 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@99417d2
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@1a28b666,LabelType@715eba25,LabelCategory@1281230a
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@1a28b666,1,SingletonList@111e93b8
==========================================>0.07 % |  11 ms | MaybeDuplicateRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.06 % |  10 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@319d4fa9,EntityLabelSearchContext@3c1e8d82
========================================================>0.06 % |  10 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@31fad981
==========================================>1.35 % |  221 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@7fdc529b,LabelType@e4901e8,LabelCategory@1281230a
=================================================>1.35 % |  221 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@7fdc529b,1,SingletonList@5120630c
==========================================>0.07 % |  12 ms | LinkNoERLLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@48588af5,EntityLabelSearchContext@177d473
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@4e84f91d
==========================================>0.06 % |  10 ms | IssueReceiptOutLabelCalImpl.isDelete:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:SingletonList@18723645,LabelType@4e4d3ccb,LabelCategory@1281230a
========================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:SingletonList@18723645,1,SingletonList@3e6f06bb
==========================================>0.31 % |  50 ms | IssueReceiptOutLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | ExpenseReportInvoiceServiceImpl.findByExpenseReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b
========================================================>0.07 % |  11 ms | ExpenseReportInvoiceMapper.findByExpenseReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b
=================================================>0.11 % |  18 ms | InvoiceServiceImpl.getSimpleByInvoiceOIDs:ArrayList@5d8852d3
========================================================>0.11 % |  18 ms | ExpenseMapper.getSimpleByInvoiceOIDs:ArrayList@5d8852d3
=================================================>0.06 % |  10 ms | EntityLabelServiceImpl.selectEntityLabels:ArrayList@6dc261bc,LabelCategory@3607a8df,EntityLabelSearchContext@50c8c0f1
========================================================>0.06 % |  10 ms | EntityLabelMapper.selectEntityLabels:ArrayList@6dc261bc,3
==========================================>0.06 % |  10 ms | InvoiceServiceImpl.findIdsByReportIds:ArrayList@287572f3
=================================================>0.06 % |  10 ms | ExpenseMapper.selectIdsByReportIdIn:ArrayList@287572f3
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@602c6603,LabelType@102516ac,LabelCategory@3fb0b9ef
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@602c6603,2,SingletonList@2cad5eb6
==========================================>0.86 % |  141 ms | InvalidReceiptInvLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.46 % |  75 ms | BaseMapper.selectById:1946130299251605505
=================================================>0.22 % |  36 ms | BaseMapper.selectById:1946060584743256066
=================================================>0.06 % |  10 ms | ReceiptLineInvRelServiceImpl.getReceiptIdsByInvoiceIds:SingletonList@21d25ab7
========================================================>0.06 % |  10 ms | ReceiptLineInvMappingMapper.getReceiptIdsByInvoiceIds:SingletonList@21d25ab7
=================================================>0.06 % |  10 ms | EntityLabelServiceImpl.getEntityLabels:ArrayList@364cf189,ArrayList@734bbd08,LabelCategory@3607a8df,EntityLabelSearchContext@2900620d
========================================================>0.06 % |  10 ms | EntityLabelMapper.selectEntityLabel:ArrayList@364cf189,3,ArrayList@673e95b4
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@12f53315,LabelType@102516ac,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@12f53315,1,SingletonList@7300a458
==========================================>0.07 % |  11 ms | InvalidReceiptRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.06 % |  10 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@32707f95,EntityLabelSearchContext@52b38a14
========================================================>0.06 % |  10 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@1f832be3
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@3a098ce7,LabelType@413f1e57,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@3a098ce7,1,SingletonList@20100c82
==========================================>0.07 % |  12 ms | InspectionResultConfirmedERLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@39c54efb,EntityLabelSearchContext@37ef6de9
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@54c7bd8a
==========================================>0.06 % |  10 ms | InspFailedERLLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.06 % |  10 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@758bbc3,EntityLabelSearchContext@4f313a58
========================================================>0.06 % |  10 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@72accdf9
==========================================>0.06 % |  10 ms | ReceiptLineInvRelServiceImpl.getReceiptIdsByReportIds:ArrayList@375af873
=================================================>0.06 % |  10 ms | ReceiptLineInvMappingMapper.selectReceiptIdsByReportIdIn:ArrayList@375af873
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@6db35cb5,LabelType@741a3619,LabelCategory@3607a8df
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@6db35cb5,3,SingletonList@458acf0e
==========================================>0.06 % |  10 ms | ReceiptLineInvRelServiceImpl.getIdsByReportIds:ArrayList@375af873
=================================================>0.06 % |  10 ms | ReceiptLineInvMappingMapper.selectIdsByReportIdIn:ArrayList@375af873
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@592d691d,LabelType@741a3619,LabelCategory@4bed2867
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@592d691d,9,SingletonList@77873334
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@602c6603,LabelType@741a3619,LabelCategory@3fb0b9ef
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@602c6603,2,SingletonList@1a4b50d1
==========================================>0.20 % |  33 ms | ExpStdReceiptLableCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.13 % |  22 ms | ExpStdReceiptControlServiceImpl.verify:ExpStdReceiptControlReq@35d813d3
========================================================>0.06 % |  10 ms | ExpStdValidateRuleServiceImpl.findVerifyRules:SingletonList@5b2a4f65,ExpStdEntityTypeEnum@79bdcb34,1798976195334066177,1798976097732612098
===============================================================>0.06 % |  10 ms | ExpStdValidateRuleMapper.findEnabledIdsByConditions:SingletonList@5b2a4f65,1011,null,1798976195334066177,null,1798976097732612098
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@122e2fea,LabelType@6f505805,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@122e2fea,1,SingletonList@7daaae66
==========================================>0.07 % |  11 ms | DuplicateInvocieRELLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@246462aa,EntityLabelSearchContext@301363a1
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@23c307e3
==========================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@26d2f456,LabelType@1f2ca051,LabelCategory@1281230a
=================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@26d2f456,1,SingletonList@348da07f
==========================================>0.07 % |  11 ms | AttachmentInfoNotAgreeERLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@6450f131,EntityLabelSearchContext@74955b68
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@1ea3e441
==========================================>0.06 % |  10 ms | AttachmentGettingLabelCalImpl.isDelete:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:SingletonList@55d35883,LabelType@5b651af4,LabelCategory@1281230a
========================================================>0.06 % |  10 ms | EntityLabelMapper.selectIdsWithOriLabel:SingletonList@55d35883,1,SingletonList@2757b22e
==========================================>0.07 % |  11 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:ArrayList@278c240d,LabelType@14aa04e5,LabelCategory@1281230a
=================================================>0.07 % |  11 ms | EntityLabelMapper.selectIdsWithOriLabel:ArrayList@278c240d,1,SingletonList@3c97482
==========================================>0.07 % |  11 ms | AttachmentCheckNotPassERLabelCalImpl.compute:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.07 % |  11 ms | EntityLabelServiceImpl.selectInvoiceEntityLabels:c3b24448-7780-4c45-bb2f-963d2d7a156b,SingletonList@4a5c9ecb,EntityLabelSearchContext@36551149
========================================================>0.07 % |  11 ms | EntityLabelMapper.selectInvoiceLabelByReportOID:c3b24448-7780-4c45-bb2f-963d2d7a156b,2,ArrayList@59f8e726
==========================================>0.06 % |  10 ms | AttachmentBrokenLabelCalImpl.isDelete:31548662,LabelProcessPoint@2cd414eb,LabelCalculatorExtendParam@15760d8a
=================================================>0.06 % |  10 ms | EntityLabelServiceImpl.removeEntityLabelBatchWithOriLabelType:SingletonList@7f6b135a,LabelType@7c413af4,LabelCategory@1281230a
